"schedule_date","schedule_season","schedule_week","team_home","team_away","stadium","team_favorite_id","over_under_line","weather_detail","weather_temperature","weather_wind_mph","weather_humidity","score_home","score_away","stadium_neutral","schedule_playoff","game_id","homeFav","scoreFavMinDog","line","Error","ErrMag","scoretotal","OUError"
"09/23/1984",1984,4,"NYG","TB","Giants Stadium","NYG",41,"",70,14,"72",17,14,FALSE,FALSE,"19840923TBNYG",1,3,6,-3,3,31,-10
"09/23/1984",1984,4,"PHI","SF","Veterans Stadium","SF",44,"",68,9,"68",9,21,FALSE,FALSE,"19840923SFPHI",0,12,4.5,7.5,7.5,30,-14
"09/23/1984",1984,4,"SEA","CHI","Seattle Kingdome","SEA",41,"DOME",72,0,"",38,9,FALSE,FALSE,"19840923CHISEA",1,29,4,25,25,47,6
"09/24/1984",1984,4,"OAK","LAC","Los Angeles Memorial Coliseum","OAK",51.5,"",70,10,"59",33,30,FALSE,FALSE,"19840924LACOAK",1,3,5.5,-2.5,2.5,63,11.5
"09/30/1984",1984,5,"CHI","DAL","Soldier Field","DAL",41,"",44,7,"64",14,23,FALSE,FALSE,"19840930DALCHI",0,9,2.5,6.5,6.5,37,-4
"09/30/1984",1984,5,"DEN","OAK","Mile High Stadium","OAK",39.5,"",48,6,"43",16,13,FALSE,FALSE,"19840930OAKDEN",0,-3,4,-7,7,29,-10.5
"09/30/1984",1984,5,"TEN","NO","Houston Astrodome","NO",49,"DOME",72,0,"",10,27,FALSE,FALSE,"19840930NOTEN",0,17,5.5,11.5,11.5,37,-12
"09/30/1984",1984,5,"IND","BUF","RCA Dome","IND",43,"DOME",72,0,"",31,17,FALSE,FALSE,"19840930BUFIND",1,14,2.5,11.5,11.5,48,5
"09/30/1984",1984,5,"KC","CLE","Arrowhead Stadium","KC",40,"",46,7,"57",10,6,FALSE,FALSE,"19840930CLEKC",1,4,5,-1,1,16,-24
"09/30/1984",1984,5,"LAR","NYG","Anaheim Stadium","LAR",39.5,"",70,10,"73",33,12,FALSE,FALSE,"19840930NYGLAR",1,21,2.5,18.5,18.5,45,5.5
"09/30/1984",1984,5,"MIN","SEA","Hubert H. Humphrey Metrodome","SEA",46,"DOME",72,0,"",12,20,FALSE,FALSE,"19840930SEAMIN",0,8,2,6,6,32,-14
"09/30/1984",1984,5,"NYJ","NE","Giants Stadium","NYJ",44,"",58,14,"64",21,28,FALSE,FALSE,"19840930NENYJ",1,-7,1.5,-8.5,8.5,49,5
"09/30/1984",1984,5,"LAC","DET","Qualcomm Stadium","LAC",50,"",74,8,"83",27,24,FALSE,FALSE,"19840930DETLAC",1,3,5,-2,2,51,1
"09/30/1984",1984,5,"SF","ATL","Candlestick Park","SF",49.5,"",62,19,"73",14,5,FALSE,FALSE,"19840930ATLSF",1,9,6,3,3,19,-30.5
"09/30/1984",1984,5,"ARI","MIA","Busch Memorial Stadium","MIA",50.5,"",47,8,"65",28,36,FALSE,FALSE,"19840930MIAARI",0,8,3.5,4.5,4.5,64,13.5
"09/30/1984",1984,5,"TB","GB","Houlihan's Stadium","TB",35,"",74,6,"79",30,27,FALSE,FALSE,"19840930GBTB",1,3,2,1,1,57,22
"09/30/1984",1984,5,"WAS","PHI","RFK Memorial Stadium","WAS",43,"",60,12,"68",20,0,FALSE,FALSE,"19840930PHIWAS",1,20,9.5,10.5,10.5,20,-23
"10/01/1984",1984,5,"PIT","CIN","Three Rivers Stadium","PIT",41,"",48,12,"82",38,17,FALSE,FALSE,"19841001CINPIT",1,21,6,15,15,55,14
"10/07/1984",1984,6,"BUF","PHI","Ralph Wilson Stadium","BUF",38,"",52,8,"66",17,27,FALSE,FALSE,"19841007PHIBUF",1,-10,1.5,-11.5,11.5,44,6
"10/07/1984",1984,6,"CHI","NO","Soldier Field","CHI",38.5,"",62,11,"91",20,7,FALSE,FALSE,"19841007NOCHI",1,13,2.5,10.5,10.5,27,-11.5
"10/07/1984",1984,6,"CIN","TEN","Cinergy Field","CIN",42.5,"",63,8,"88",13,3,FALSE,FALSE,"19841007TENCIN",1,10,9,1,1,16,-26.5
"10/07/1984",1984,6,"CLE","NE","Cleveland Municipal Stadium","NE",37,"",60,10,"72",16,17,FALSE,FALSE,"19841007NECLE",0,1,2.5,-1.5,1.5,33,-4
"10/07/1984",1984,6,"DAL","ARI","Texas Stadium","DAL",48,"",71,11,"82",20,31,FALSE,FALSE,"19841007ARIDAL",1,-11,6.5,-17.5,17.5,51,3
"10/07/1984",1984,6,"DET","DEN","Pontiac Silverdome","DET",42,"DOME",72,0,"",7,28,FALSE,FALSE,"19841007DENDET",1,-21,3,-24,24,35,-7
"10/07/1984",1984,6,"GB","LAC","Lambeau Field","LAC",49.5,"",59,9,"87",28,34,FALSE,FALSE,"19841007LACGB",0,6,2.5,3.5,3.5,62,12.5
"10/07/1984",1984,6,"IND","WAS","RCA Dome","WAS",47.5,"DOME",72,0,"",7,35,FALSE,FALSE,"19841007WASIND",0,28,7.5,20.5,20.5,42,-5.5
"10/07/1984",1984,6,"KC","NYJ","Arrowhead Stadium","KC",41.5,"",64,9,"81",16,17,FALSE,FALSE,"19841007NYJKC",1,-1,4.5,-5.5,5.5,33,-8.5
"10/07/1984",1984,6,"OAK","SEA","Los Angeles Memorial Coliseum","OAK",43,"",68,10,"69",28,14,FALSE,FALSE,"19841007SEAOAK",1,14,5,9,9,42,-1
"10/07/1984",1984,6,"LAR","ATL","Anaheim Stadium","LAR",44,"",68,10,"69",28,30,FALSE,FALSE,"19841007ATLLAR",1,-2,3.5,-5.5,5.5,58,14
"10/07/1984",1984,6,"PIT","MIA","Three Rivers Stadium","MIA",46,"",57,7,"70",7,31,FALSE,FALSE,"19841007MIAPIT",0,24,4.5,19.5,19.5,38,-8
"10/07/1984",1984,6,"TB","MIN","Houlihan's Stadium","TB",40,"",75,9,"67",35,31,FALSE,FALSE,"19841007MINTB",1,4,3,1,1,66,26
"10/08/1984",1984,6,"NYG","SF","Giants Stadium","SF",44,"",60,12,"56",10,31,FALSE,FALSE,"19841008SFNYG",0,21,3,18,18,41,-3
"10/14/1984",1984,7,"ATL","NYG","Atlanta-Fulton County Stadium","ATL",46,"",72,6,"56",7,19,FALSE,FALSE,"19841014NYGATL",1,-12,3.5,-15.5,15.5,26,-20
"10/14/1984",1984,7,"CLE","NYJ","Cleveland Municipal Stadium","PICK",37,"",56,6,"80",20,24,FALSE,FALSE,"19841014NYJCLE",0,4,0,4,4,44,7
"10/14/1984",1984,7,"DET","TB","Pontiac Silverdome","DET",44,"DOME",72,0,"",13,7,FALSE,FALSE,"19841014TBDET",1,6,3,3,3,20,-24
"10/14/1984",1984,7,"KC","LAC","Arrowhead Stadium","LAC",47,"",67,11,"88",31,13,FALSE,FALSE,"19841014LACKC",0,-18,2.5,-20.5,20.5,44,-3
"10/14/1984",1984,7,"OAK","MIN","Los Angeles Memorial Coliseum","OAK",45,"",69,10,"64",23,20,FALSE,FALSE,"19841014MINOAK",1,3,10,-7,7,43,-2
"10/14/1984",1984,7,"MIA","TEN","Orange Bowl","MIA",44,"",77,7,"62",28,10,FALSE,FALSE,"19841014TENMIA",1,18,17,1,1,38,-6
"10/14/1984",1984,7,"NE","CIN","Foxboro Stadium","NE",40,"",51,16,"84",20,14,FALSE,FALSE,"19841014CINNE",1,6,7.5,-1.5,1.5,34,-6
"10/14/1984",1984,7,"NO","LAR","Louisiana Superdome","NO",43,"DOME",72,0,"",10,28,FALSE,FALSE,"19841014LARNO",1,-18,3,-21,21,38,-5
"10/14/1984",1984,7,"PHI","IND","Veterans Stadium","PHI",42,"",60,14,"61",16,7,FALSE,FALSE,"19841014INDPHI",1,9,5.5,3.5,3.5,23,-19
"10/14/1984",1984,7,"SF","PIT","Candlestick Park","SF",42,"",60,15,"66",17,20,FALSE,FALSE,"19841014PITSF",1,-3,8,-11,11,37,-5
"10/14/1984",1984,7,"SEA","BUF","Seattle Kingdome","SEA",43.5,"DOME",72,0,"",31,28,FALSE,FALSE,"19841014BUFSEA",1,3,11,-8,8,59,15.5
"10/14/1984",1984,7,"ARI","CHI","Busch Memorial Stadium","ARI",45,"",69,9,"93",38,21,FALSE,FALSE,"19841014CHIARI",1,17,3,14,14,59,14
"10/14/1984",1984,7,"WAS","DAL","RFK Memorial Stadium","WAS",44.5,"",63,14,"61",34,14,FALSE,FALSE,"19841014DALWAS",1,20,4,16,16,48,3.5
"10/15/1984",1984,7,"DEN","GB","Mile High Stadium","DEN",40,"",32,4,"84",17,14,FALSE,FALSE,"19841015GBDEN",1,3,6,-3,3,31,-9
"10/21/1984",1984,8,"BUF","DEN","Ralph Wilson Stadium","DEN",39,"",58,16,"74",7,37,FALSE,FALSE,"19841021DENBUF",0,30,3,27,27,44,5
"10/21/1984",1984,8,"CIN","CLE","Cinergy Field","CIN",37,"",63,12,"89",12,9,FALSE,FALSE,"19841021CLECIN",1,3,2.5,0.5,0.5,21,-16
"10/21/1984",1984,8,"DAL","NO","Texas Stadium","DAL",42,"",59,13,"88",30,27,FALSE,FALSE,"19841021NODAL",1,3,6,-3,3,57,15
"10/21/1984",1984,8,"GB","SEA","Lambeau Field","SEA",44,"",48,12,"80",24,30,FALSE,FALSE,"19841021SEAGB",0,6,2.5,3.5,3.5,54,10
"10/21/1984",1984,8,"TEN","SF","Houston Astrodome","SF",42,"DOME",72,0,"",21,34,FALSE,FALSE,"19841021SFTEN",0,13,11,2,2,55,13
"10/21/1984",1984,8,"IND","PIT","RCA Dome","PIT",39.5,"DOME",72,0,"",17,16,FALSE,FALSE,"19841021PITIND",0,-1,5,-6,6,33,-6.5
"10/21/1984",1984,8,"MIN","DET","Hubert H. Humphrey Metrodome","MIN",44.5,"DOME",72,0,"",14,16,FALSE,FALSE,"19841021DETMIN",1,-2,1,-3,3,30,-14.5
"10/21/1984",1984,8,"NE","MIA","Foxboro Stadium","MIA",42,"",58,10,"53",24,44,FALSE,FALSE,"19841021MIANE",0,20,4,16,16,68,26
"10/21/1984",1984,8,"NYJ","KC","Giants Stadium","NYJ",43,"",66,9,"69",28,7,FALSE,FALSE,"19841021KCNYJ",1,21,2.5,18.5,18.5,35,-8
"10/21/1984",1984,8,"PHI","NYG","Veterans Stadium","NYG",35.5,"",68,9,"78",24,10,FALSE,FALSE,"19841021NYGPHI",0,-14,1,-15,15,34,-1.5
"10/21/1984",1984,8,"LAC","OAK","Qualcomm Stadium","OAK",50,"",65,8,"71",37,44,FALSE,FALSE,"19841021OAKLAC",0,7,3,4,4,81,31
"10/21/1984",1984,8,"ARI","WAS","Busch Memorial Stadium","WAS",52,"",48,12,"96",26,24,FALSE,FALSE,"19841021WASARI",0,-2,3.5,-5.5,5.5,50,-2
"10/21/1984",1984,8,"TB","CHI","Houlihan's Stadium","TB",39.5,"",78,9,"73",9,44,FALSE,FALSE,"19841021CHITB",1,-35,1,-36,36,53,13.5
"10/22/1984",1984,8,"ATL","LAR","Atlanta-Fulton County Stadium","ATL",45,"",71,12,"79",10,24,FALSE,FALSE,"19841022LARATL",1,-14,1.5,-15.5,15.5,34,-11
"10/28/1984",1984,9,"CHI","MIN","Soldier Field","CHI",40,"",55,12,"76",16,7,FALSE,FALSE,"19841028MINCHI",1,9,6.5,2.5,2.5,23,-17
"10/28/1984",1984,9,"CLE","NO","Cleveland Municipal Stadium","CLE",37,"",69,14,"68",14,16,FALSE,FALSE,"19841028NOCLE",1,-2,1,-3,3,30,-7
"10/28/1984",1984,9,"DAL","IND","Texas Stadium","DAL",43,"",67,10,"71",22,3,FALSE,FALSE,"19841028INDDAL",1,19,10,9,9,25,-18
"10/28/1984",1984,9,"GB","DET","Lambeau Field","GB",45,"",47,19,"72",41,9,FALSE,FALSE,"19841028DETGB",1,32,2.5,29.5,29.5,50,5
"10/28/1984",1984,9,"TEN","CIN","Houston Astrodome","CIN",40,"DOME",72,0,"",13,31,FALSE,FALSE,"19841028CINTEN",0,18,4.5,13.5,13.5,44,4
"10/28/1984",1984,9,"KC","TB","Arrowhead Stadium","KC",39,"",47,14,"73",24,20,FALSE,FALSE,"19841028TBKC",1,4,6,-2,2,44,5
"10/28/1984",1984,9,"OAK","DEN","Los Angeles Memorial Coliseum","OAK",39,"",60,7,"62",19,22,FALSE,FALSE,"19841028DENOAK",1,-3,6,-9,9,41,2
"10/28/1984",1984,9,"LAR","SF","Anaheim Stadium","SF",45,"",60,7,"62",0,33,FALSE,FALSE,"19841028SFLAR",0,33,3,30,30,33,-12
"10/28/1984",1984,9,"MIA","BUF","Orange Bowl","MIA",45,"",80,16,"74",38,7,FALSE,FALSE,"19841028BUFMIA",1,31,17,14,14,45,0
"10/28/1984",1984,9,"NE","NYJ","Foxboro Stadium","NE",43.5,"",59,13,"88",30,20,FALSE,FALSE,"19841028NYJNE",1,10,3.5,6.5,6.5,50,6.5
"10/28/1984",1984,9,"NYG","WAS","Giants Stadium","WAS",42.5,"",66,8,"88",37,13,FALSE,FALSE,"19841028WASNYG",0,-24,6,-30,30,50,7.5
"10/28/1984",1984,9,"PHI","ARI","Veterans Stadium","ARI",43.5,"",68,9,"79",14,34,FALSE,FALSE,"19841028ARIPHI",0,20,3,17,17,48,4.5
"10/28/1984",1984,9,"PIT","ATL","Three Rivers Stadium","PIT",42,"",68,11,"60",35,10,FALSE,FALSE,"19841028ATLPIT",1,25,3,22,22,45,3
"10/29/1984",1984,9,"LAC","SEA","Qualcomm Stadium","LAC",51,"",64,9,"76",0,24,FALSE,FALSE,"19841029SEALAC",1,-24,2,-26,26,24,-27
"11/04/1984",1984,10,"BUF","CLE","Ralph Wilson Stadium","CLE",37.5,"",42,11,"68",10,13,FALSE,FALSE,"19841104CLEBUF",0,3,2.5,0.5,0.5,23,-14.5
"11/04/1984",1984,10,"CHI","OAK","Soldier Field","OAK",38,"",51,18,"71",17,6,FALSE,FALSE,"19841104OAKCHI",0,-11,2.5,-13.5,13.5,23,-15
"11/04/1984",1984,10,"DAL","NYG","Texas Stadium","DAL",43,"",61,15,"78",7,19,FALSE,FALSE,"19841104NYGDAL",1,-12,7,-19,19,26,-17
"11/04/1984",1984,10,"DEN","NE","Mile High Stadium","DEN",37,"",47,21,"29",26,19,FALSE,FALSE,"19841104NEDEN",1,7,5,2,2,45,8
"11/04/1984",1984,10,"DET","PHI","Pontiac Silverdome","DET",40,"DOME",72,0,"",23,23,FALSE,FALSE,"19841104PHIDET",1,0,3.5,-3.5,3.5,46,6
"11/04/1984",1984,10,"IND","LAC","RCA Dome","LAC",46,"",72,0,"",10,38,FALSE,FALSE,"19841104LACIND",0,28,6,22,22,48,2
"11/04/1984",1984,10,"MIN","TB","Hubert H. Humphrey Metrodome","MIN",40,"DOME",72,0,"",27,24,FALSE,FALSE,"19841104TBMIN",1,3,2,1,1,51,11
"11/04/1984",1984,10,"NO","GB","Louisiana Superdome","NO",45,"DOME",72,0,"",13,23,FALSE,FALSE,"19841104GBNO",1,-10,2.5,-12.5,12.5,36,-9
"11/04/1984",1984,10,"NYJ","MIA","Giants Stadium","MIA",45,"",49,13,"67",17,31,FALSE,FALSE,"19841104MIANYJ",0,14,6.5,7.5,7.5,48,3
"11/04/1984",1984,10,"PIT","TEN","Three Rivers Stadium","PIT",41,"",47,9,"64",35,7,FALSE,FALSE,"19841104TENPIT",1,28,14,14,14,42,1
"11/04/1984",1984,10,"SF","CIN","Candlestick Park","SF",43,"",55,11,"70",23,17,FALSE,FALSE,"19841104CINSF",1,6,10.5,-4.5,4.5,40,-3
"11/04/1984",1984,10,"SEA","KC","Seattle Kingdome","SEA",45,"DOME",72,0,"",45,0,FALSE,FALSE,"19841104KCSEA",1,45,5,40,40,45,0
"11/04/1984",1984,10,"ARI","LAR","Busch Memorial Stadium","ARI",48,"",53,10,"72",13,16,FALSE,FALSE,"19841104LARARI",1,-3,6,-9,9,29,-19
"11/05/1984",1984,10,"WAS","ATL","RFK Memorial Stadium","WAS",45,"",60,10,"81",27,14,FALSE,FALSE,"19841105ATLWAS",1,13,10,3,3,41,-4
"11/11/1984",1984,11,"ATL","NO","Atlanta-Fulton County Stadium","ATL",41,"",48,14,"72",13,17,FALSE,FALSE,"19841111NOATL",1,-4,1,-5,5,30,-11
"11/11/1984",1984,11,"CIN","PIT","Cinergy Field","PIT",37.5,"",43,17,"84",22,20,FALSE,FALSE,"19841111PITCIN",0,-2,1,-3,3,42,4.5
"11/11/1984",1984,11,"CLE","SF","Cleveland Municipal Stadium","SF",35,"",45,15,"81",7,41,FALSE,FALSE,"19841111SFCLE",0,34,6,28,28,48,13
"11/11/1984",1984,11,"GB","MIN","Lambeau Field","GB",44.5,"",34,22,"69",45,17,FALSE,FALSE,"19841111MINGB",1,28,6.5,21.5,21.5,62,17.5
"11/11/1984",1984,11,"KC","TEN","Arrowhead Stadium","KC",41,"",33,11,"69",16,17,FALSE,FALSE,"19841111TENKC",1,-1,13.5,-14.5,14.5,33,-8
"11/11/1984",1984,11,"LAR","CHI","Anaheim Stadium","LAR",35.5,"",61,9,"51",29,13,FALSE,FALSE,"19841111CHILAR",1,16,2,14,14,42,6.5
"11/11/1984",1984,11,"MIA","PHI","Orange Bowl","MIA",44,"",72,10,"74",24,23,FALSE,FALSE,"19841111PHIMIA",1,1,14,-13,13,47,3
"11/11/1984",1984,11,"NE","BUF","Foxboro Stadium","NE",41,"",60,12,"81",38,10,FALSE,FALSE,"19841111BUFNE",1,28,13.5,14.5,14.5,48,7
"11/11/1984",1984,11,"NYJ","IND","Giants Stadium","NYJ",41.5,"",58,13,"90",5,9,FALSE,FALSE,"19841111INDNYJ",1,-4,9,-13,13,14,-27.5
"11/11/1984",1984,11,"LAC","DEN","Qualcomm Stadium","DEN",45,"",64,9,"69",13,16,FALSE,FALSE,"19841111DENLAC",0,3,1,2,2,29,-16
"11/11/1984",1984,11,"ARI","DAL","Busch Memorial Stadium","ARI",44,"",36,19,"84",17,24,FALSE,FALSE,"19841111DALARI",1,-7,4,-11,11,41,-3
"11/11/1984",1984,11,"TB","NYG","Houlihan's Stadium","NYG",40,"",67,10,"73",20,17,FALSE,FALSE,"19841111NYGTB",0,-3,2.5,-5.5,5.5,37,-3
"11/11/1984",1984,11,"WAS","DET","RFK Memorial Stadium","WAS",44,"",57,13,"73",28,14,FALSE,FALSE,"19841111DETWAS",1,14,9,5,5,42,-2
"11/12/1984",1984,11,"SEA","OAK","Seattle Kingdome","SEA",43,"DOME",72,0,"",17,14,FALSE,FALSE,"19841112OAKSEA",1,3,3,0,0,31,-12
"11/18/1984",1984,12,"ATL","CLE","Atlanta-Fulton County Stadium","ATL",39,"",55,12,"50",7,23,FALSE,FALSE,"19841118CLEATL",1,-16,3.5,-19.5,19.5,30,-9
"11/18/1984",1984,12,"BUF","DAL","Ralph Wilson Stadium","DAL",41,"",38,17,"70",14,3,FALSE,FALSE,"19841118DALBUF",0,-11,10,-21,21,17,-24
"11/18/1984",1984,12,"CHI","DET","Soldier Field","CHI",40,"",36,11,"71",16,14,FALSE,FALSE,"19841118DETCHI",1,2,7,-5,5,30,-10
"11/18/1984",1984,12,"CIN","SEA","Cinergy Field","SEA",44,"",36,8,"71",6,26,FALSE,FALSE,"19841118SEACIN",0,20,4,16,16,32,-12
"11/18/1984",1984,12,"DEN","MIN","Mile High Stadium","DEN",41,"",32,7,"53",42,21,FALSE,FALSE,"19841118MINDEN",1,21,10,11,11,63,22
"11/18/1984",1984,12,"GB","LAR","Lambeau Field","GB",45,"",34,13,"72",31,6,FALSE,FALSE,"19841118LARGB",1,25,2.5,22.5,22.5,37,-8
"11/18/1984",1984,12,"TEN","NYJ","Houston Astrodome","NYJ",42,"DOME",72,0,"",31,20,FALSE,FALSE,"19841118NYJTEN",0,-11,4.5,-15.5,15.5,51,9
"11/18/1984",1984,12,"IND","NE","RCA Dome","NE",43,"DOME",72,0,"",17,50,FALSE,FALSE,"19841118NEIND",0,33,6.5,26.5,26.5,67,24
"11/18/1984",1984,12,"OAK","KC","Los Angeles Memorial Coliseum","OAK",45,"",58,9,"73",17,7,FALSE,FALSE,"19841118KCOAK",1,10,9,1,1,24,-21
"11/18/1984",1984,12,"NYG","ARI","Giants Stadium","PICK",43,"",42,14,"49",16,10,FALSE,FALSE,"19841118ARINYG",0,-6,0,-6,6,26,-17
"11/18/1984",1984,12,"PHI","WAS","Veterans Stadium","WAS",43,"",40,9,"57",16,10,FALSE,FALSE,"19841118WASPHI",0,-6,6,-12,12,26,-17
"11/18/1984",1984,12,"LAC","MIA","Qualcomm Stadium","MIA",51,"",61,8,"83",34,28,FALSE,FALSE,"19841118MIALAC",0,-6,7,-13,13,62,11
"11/18/1984",1984,12,"SF","TB","Candlestick Park","SF",40,"",56,14,"83",24,17,FALSE,FALSE,"19841118TBSF",1,7,12,-5,5,41,1
"11/19/1984",1984,12,"NO","PIT","Louisiana Superdome","PIT",40,"DOME",72,0,"",27,24,FALSE,FALSE,"19841119PITNO",0,-3,1,-4,4,51,11
"11/22/1984",1984,13,"DAL","NE","Texas Stadium","DAL",42.5,"",41,5,"68",20,17,FALSE,FALSE,"19841122NEDAL",1,3,3,0,0,37,-5.5
"11/22/1984",1984,13,"DET","GB","Pontiac Silverdome","GB",44,"DOME",72,0,"",31,28,FALSE,FALSE,"19841122GBDET",0,-3,3,-6,6,59,15
"11/25/1984",1984,13,"CIN","ATL","Cinergy Field","CIN",37,"",40,6,"56",35,14,FALSE,FALSE,"19841125ATLCIN",1,21,6.5,14.5,14.5,49,12
"11/25/1984",1984,13,"CLE","TEN","Cleveland Municipal Stadium","CLE",36,"",39,9,"63",27,10,FALSE,FALSE,"19841125TENCLE",1,17,5.5,11.5,11.5,37,1
"11/25/1984",1984,13,"DEN","SEA","Mile High Stadium","DEN",35,"",37,7,"56",24,27,FALSE,FALSE,"19841125SEADEN",1,-3,3,-6,6,51,16
"11/25/1984",1984,13,"OAK","IND","Los Angeles Memorial Coliseum","OAK",36.5,"",54,13,"59",21,7,FALSE,FALSE,"19841125INDOAK",1,14,14.5,-0.5,0.5,28,-8.5
"11/25/1984",1984,13,"MIN","CHI","Hubert H. Humphrey Metrodome","CHI",38,"DOME",72,0,"",3,34,FALSE,FALSE,"19841125CHIMIN",0,31,3.5,27.5,27.5,37,-1
"11/25/1984",1984,13,"NO","SF","Louisiana Superdome","SF",42,"DOME",72,0,"",3,35,FALSE,FALSE,"19841125SFNO",0,32,8,24,24,38,-4
"11/25/1984",1984,13,"NYG","KC","Giants Stadium","NYG",36.5,"",45,8,"57",28,27,FALSE,FALSE,"19841125KCNYG",1,1,7.5,-6.5,6.5,55,18.5
"11/25/1984",1984,13,"PIT","LAC","Three Rivers Stadium","PIT",46.5,"",39,3,"65",52,24,FALSE,FALSE,"19841125LACPIT",1,28,3,25,25,76,29.5
"11/25/1984",1984,13,"ARI","PHI","Busch Memorial Stadium","ARI",43,"",47,12,"57",17,16,FALSE,FALSE,"19841125PHIARI",1,1,4.5,-3.5,3.5,33,-10
"11/25/1984",1984,13,"TB","LAR","Houlihan's Stadium","LAR",37,"",65,8,"74",33,34,FALSE,FALSE,"19841125LARTB",0,1,3,-2,2,67,30
"11/25/1984",1984,13,"WAS","BUF","RFK Memorial Stadium","WAS",41.5,"",42,6,"66",41,14,FALSE,FALSE,"19841125BUFWAS",1,27,13,14,14,55,13.5
"11/26/1984",1984,13,"MIA","NYJ","Orange Bowl","MIA",45,"",73,15,"61",28,17,FALSE,FALSE,"19841126NYJMIA",1,11,13.5,-2.5,2.5,45,0
"11/29/1984",1984,14,"MIN","WAS","Hubert H. Humphrey Metrodome","WAS",46,"DOME",72,0,"",17,31,FALSE,FALSE,"19841129WASMIN",0,14,9,5,5,48,2
"12/02/1984",1984,14,"ATL","SF","Atlanta-Fulton County Stadium","SF",40,"",46,9,"74",17,35,FALSE,FALSE,"19841202SFATL",0,18,13,5,5,52,12
"12/02/1984",1984,14,"BUF","IND","Ralph Wilson Stadium","BUF",36.5,"",35,14,"62",21,15,FALSE,FALSE,"19841202INDBUF",1,6,1,5,5,36,-0.5
"12/02/1984",1984,14,"CLE","CIN","Cleveland Municipal Stadium","PICK",34,"",35,9,"71",17,20,FALSE,FALSE,"19841202CINCLE",0,3,0,3,3,37,3
"12/02/1984",1984,14,"GB","TB","Lambeau Field","GB",45,"",27,12,"89",27,14,FALSE,FALSE,"19841202TBGB",1,13,6,7,7,41,-4
"12/02/1984",1984,14,"TEN","PIT","Houston Astrodome","PIT",44,"DOME",72,0,"",23,20,FALSE,FALSE,"19841202PITTEN",0,-3,6,-9,9,43,-1
"12/02/1984",1984,14,"KC","DEN","Arrowhead Stadium","DEN",39,"",37,15,"66",16,13,FALSE,FALSE,"19841202DENKC",0,-3,4,-7,7,29,-10
"12/02/1984",1984,14,"LAR","NO","Anaheim Stadium","LAR",40.5,"",56,7,"71",34,21,FALSE,FALSE,"19841202NOLAR",1,13,7,6,6,55,14.5
"12/02/1984",1984,14,"MIA","OAK","Orange Bowl","MIA",42.5,"",74,9,"83",34,45,FALSE,FALSE,"19841202OAKMIA",1,-11,5.5,-16.5,16.5,79,36.5
"12/02/1984",1984,14,"NE","ARI","Foxboro Stadium","NE",43.5,"",43,14,"46",10,33,FALSE,FALSE,"19841202ARINE",1,-23,3.5,-26.5,26.5,43,-0.5
"12/02/1984",1984,14,"NYJ","NYG","Giants Stadium","NYG",38,"",45,14,"56",10,20,FALSE,FALSE,"19841202NYGNYJ",0,10,3.5,6.5,6.5,30,-8
"12/02/1984",1984,14,"PHI","DAL","Veterans Stadium","DAL",35,"",40,7,"61",10,26,FALSE,FALSE,"19841202DALPHI",0,16,4,12,12,36,1
"12/02/1984",1984,14,"SEA","DET","Seattle Kingdome","SEA",43.5,"DOME",72,0,"",38,17,FALSE,FALSE,"19841202DETSEA",1,21,11.5,9.5,9.5,55,11.5
"12/03/1984",1984,14,"LAC","CHI","Qualcomm Stadium","CHI",46,"",59,10,"89",20,7,FALSE,FALSE,"19841203CHILAC",0,-13,1,-14,14,27,-19
"12/08/1984",1984,15,"NYJ","BUF","Giants Stadium","NYJ",39,"",32,18,"50",21,17,FALSE,FALSE,"19841208BUFNYJ",1,4,6.5,-2.5,2.5,38,-1
"12/08/1984",1984,15,"SF","MIN","Candlestick Park","SF",44,"",53,6,"79",51,7,FALSE,FALSE,"19841208MINSF",1,44,17,27,27,58,14
"12/09/1984",1984,15,"CHI","GB","Soldier Field","CHI",37.5,"",31,7,"87",14,20,FALSE,FALSE,"19841209GBCHI",1,-6,3.5,-9.5,9.5,34,-3.5
"12/09/1984",1984,15,"DAL","WAS","Texas Stadium","PICK",42,"",58,13,"67",28,30,FALSE,FALSE,"19841209WASDAL",0,2,0,2,2,58,16
"12/09/1984",1984,15,"DEN","LAC","Mile High Stadium","DEN",43,"",48,11,"37",16,13,FALSE,FALSE,"19841209LACDEN",1,3,7,-4,4,29,-14
"12/09/1984",1984,15,"IND","MIA","RCA Dome","MIA",46,"DOME",72,0,"",17,35,FALSE,FALSE,"19841209MIAIND",0,18,12,6,6,52,6
"12/09/1984",1984,15,"KC","SEA","Arrowhead Stadium","SEA",38,"",46,10,"78",34,7,FALSE,FALSE,"19841209SEAKC",0,-27,4.5,-31.5,31.5,41,3
"12/09/1984",1984,15,"LAR","TEN","Anaheim Stadium","LAR",43,"",58,7,"73",27,16,FALSE,FALSE,"19841209TENLAR",1,11,11.5,-0.5,0.5,43,0
"12/09/1984",1984,15,"NO","CIN","Louisiana Superdome","CIN",40,"DOME",72,0,"",21,24,FALSE,FALSE,"19841209CINNO",0,3,3,0,0,45,5
"12/09/1984",1984,15,"PHI","NE","Veterans Stadium","NE",36.5,"",35,5,"59",27,17,FALSE,FALSE,"19841209NEPHI",0,-10,3.5,-13.5,13.5,44,7.5
